"hour","Gage_ft","Discharge_cfs","Discharge_ls"
2000-06-06 12:00:00,0.222,0.1111,3.146
2000-06-06 13:00:00,0.223,0.1123,3.18
2000-06-06 15:00:00,0.229,0.1199,3.3952
2000-06-06 16:00:00,0.245,0.1414,4.004
2000-06-06 17:00:00,0.274,0.186,5.2669
2000-06-06 18:00:00,0.289,0.2119,6.0003
2000-06-06 19:00:00,0.329,0.5828,16.503
2000-06-06 20:00:00,0.371,0.3907,11.0634
2000-06-06 21:00:00,0.415,0.514,14.5548
2000-06-06 22:00:00,0.461,0.665,18.8307
2000-06-06 23:00:00,0.495,0.7916,22.4156
2000-06-07,0.533,2.8468,80.6122
2000-06-07 01:00:00,0.552,1.0337,29.2711
2000-06-07 02:00:00,0.562,1.0802,30.5878
2000-06-07 03:00:00,0.564,1.0896,30.854
2000-06-07 04:00:00,0.568,1.1087,31.3948
2000-06-07 05:00:00,0.57,1.1183,31.6667
2000-06-07 07:00:00,0.57,1.1183,31.6667
2000-06-07 08:00:00,0.562,1.0802,30.5878
2000-06-07 10:00:00,0.544,0.9974,28.2432
2000-06-07 13:00:00,0.514,0.8681,24.5818
2000-06-07 16:00:00,0.486,0.7568,21.4302
2000-06-07 18:00:00,0.465,0.6792,19.2328
2000-06-07 22:00:00,0.434,0.5736,16.2425
2000-06-08,0.4195,1.0558,29.8969
2000-06-08 02:00:00,0.403,0.4784,13.5468
2000-06-08 04:00:00,0.392,0.4471,12.6604
2000-06-08 06:00:00,0.384,0.425,12.0346
2000-06-08 08:00:00,0.375,0.4011,11.3579
2000-06-08 10:00:00,0.367,0.3804,10.7717
2000-06-08 12:00:00,0.359,0.3604,10.2054
2000-06-08 14:00:00,0.349,0.3363,9.5229
2000-06-08 15:00:00,0.344,0.3247,9.1945
2000-06-08 17:00:00,0.339,0.3132,8.8688
2000-06-08 19:00:00,0.334,0.302,8.5517
2000-06-08 20:00:00,0.332,0.2976,8.4271
2000-06-08 22:00:00,0.331,0.2954,8.3648
2000-06-09,0.328,0.2889,8.1807
2000-06-09 01:00:00,0.324,0.2804,7.94
2000-06-09 03:00:00,0.321,0.2741,7.7616
2000-06-09 05:00:00,0.317,0.2658,7.5266
2000-06-09 07:00:00,0.313,0.2576,7.2944
2000-06-09 09:00:00,0.309,0.2496,7.0679
2000-06-09 11:00:00,0.305,0.2418,6.847
2000-06-09 13:00:00,0.3,0.2322,6.5752
2000-06-09 15:00:00,0.295,0.2228,6.309
2000-06-09 18:00:00,0.289,0.2119,6.0003
2000-06-09 20:00:00,0.285,0.2048,5.7993
2000-06-09 22:00:00,0.282,0.1996,5.652
2000-06-10,0.279,0.3888,11.0096
2000-06-10 03:00:00,0.275,0.1876,5.3122
2000-06-10 05:00:00,0.273,0.1843,5.2188
2000-06-10 07:00:00,0.274,0.186,5.2669
2000-06-10 10:00:00,0.271,0.181,5.1253
2000-06-10 12:00:00,0.267,0.1746,4.9441
2000-06-10 14:00:00,0.261,0.1651,4.6751
2000-06-10 16:00:00,0.255,0.156,4.4174
2000-06-10 18:00:00,0.25,0.1486,4.2079
2000-06-10 20:00:00,0.245,0.1414,4.004
2000-06-11,0.24,0.2689,7.6144
2000-06-11 03:00:00,0.237,0.1304,3.6925
2000-06-11 05:00:00,0.236,0.129,3.6529
2000-06-11 07:00:00,0.235,0.1277,3.6161
2000-06-11 09:00:00,0.2345,0.2541,7.1953
2000-06-11 10:00:00,0.2435,0.2786,7.8891
2000-06-11 11:00:00,0.253,0.153,4.3325
2000-06-11 12:00:00,0.259,0.162,4.5873
2000-06-11 13:00:00,0.264,0.1698,4.8082
2000-06-11 15:00:00,0.274,0.372,10.5338
2000-06-11 17:00:00,0.282,0.1996,5.652
2000-06-11 18:00:00,0.284,0.203,5.7483
2000-06-11 20:00:00,0.284,0.203,5.7483
2000-06-11 22:00:00,0.284,0.203,5.7483
2000-06-11 23:00:00,0.2855,0.4114,11.6496
2000-06-12,0.287,0.4167,11.7997
2000-06-12 02:00:00,0.288,0.2101,5.9494
2000-06-12 05:00:00,0.291,0.2155,6.1023
2000-06-12 07:00:00,0.293,0.2192,6.207
2000-06-12 09:00:00,0.293,0.2192,6.207
2000-06-12 12:00:00,0.294,0.221,6.258
2000-06-12 14:00:00,0.294,0.221,6.258
2000-06-12 17:00:00,0.294,0.221,6.258
2000-06-12 19:00:00,0.293,0.2192,6.207
2000-06-12 22:00:00,0.291,0.2155,6.1023
2000-06-13,0.29,0.4274,12.1026
2000-06-13 05:00:00,0.288,0.2101,5.9494
2000-06-13 08:00:00,0.286,0.2066,5.8503
2000-06-13 11:00:00,0.282,0.1996,5.652
2000-06-13 12:00:00,0.277,0.191,5.4085
2000-06-13 15:00:00,0.271,0.181,5.1253
2000-06-13 18:00:00,0.264,0.1698,4.8082
2000-06-13 20:00:00,0.261,0.1651,4.6751
2000-06-13 22:00:00,0.261,0.1651,4.6751
2000-06-14,0.259,0.3241,9.1775
2000-06-14 03:00:00,0.257,0.159,4.5024
2000-06-14 06:00:00,0.258,0.1605,4.5448
2000-06-14 09:00:00,0.257,0.159,4.5024
2000-06-14 11:00:00,0.255,0.156,4.4174
2000-06-14 13:00:00,0.253,0.153,4.3325
2000-06-14 16:00:00,0.251,0.15,4.2475
2000-06-14 21:00:00,0.248,0.1457,4.1258
2000-06-15,0.2465,0.2871,8.1297
2000-06-15 04:00:00,0.247,0.1443,4.0861
2000-06-15 10:00:00,0.247,0.1443,4.0861
2000-06-15 14:00:00,0.247,0.1443,4.0861
2000-06-15 18:00:00,0.248,0.1457,4.1258
2000-06-16,0.2475,0.2899,8.209
2000-06-16 04:00:00,0.248,0.1457,4.1258
2000-06-16 07:00:00,0.249,0.1471,4.1654
2000-06-16 11:00:00,0.25,0.1486,4.2079
2000-06-16 14:00:00,0.246,0.1428,4.0436
2000-06-16 18:00:00,0.238,0.1317,3.7293
2000-06-16 20:00:00,0.234,0.1264,3.5792
2000-06-17,0.231,0.1224,3.466
2000-06-17 01:00:00,0.229,0.1199,3.3952
2000-06-17 03:00:00,0.229,0.1199,3.3952
2000-06-17 06:00:00,0.228,0.1186,3.3584
2000-06-17 09:00:00,0.224,0.1135,3.214
2000-06-17 12:00:00,0.229,0.4808,13.6147
2000-06-17 13:00:00,0.25,0.1486,4.2079
2000-06-17 14:00:00,0.249,0.1471,4.1654
2000-06-17 15:00:00,0.2495,0.2957,8.3733
2000-06-17 16:00:00,0.253,0.153,4.3325
2000-06-17 17:00:00,0.254,0.1545,4.3749
2000-06-17 19:00:00,0.256,0.1575,4.4599
2000-06-17 21:00:00,0.257,0.159,4.5024
2000-06-17 22:00:00,0.255,0.156,4.4174
2000-06-18,0.2505,0.2987,8.4583
2000-06-18 03:00:00,0.245,0.1414,4.004
2000-06-18 05:00:00,0.241,0.1358,3.8454
2000-06-18 08:00:00,0.235,0.1277,3.6161
2000-06-18 10:00:00,0.228,0.1186,3.3584
2000-06-18 13:00:00,0.222,0.1111,3.146
2000-06-18 15:00:00,0.218,0.1062,3.0072
2000-06-18 16:00:00,0.222,0.1111,3.146
2000-06-18 18:00:00,0.224,0.1135,3.214
2000-06-18 21:00:00,0.225,0.1148,3.2508
2000-06-19,0.228,0.1186,3.3584
2000-06-19 01:00:00,0.226,0.116,3.2847
2000-06-19 03:00:00,0.227,0.1173,3.3216
2000-06-19 06:00:00,0.227,0.1173,3.3216
2000-06-19 08:00:00,0.227,0.1173,3.3216
2000-06-19 11:00:00,0.224,0.1135,3.214
2000-06-19 13:00:00,0.219,0.1074,3.0412
2000-06-19 14:00:00,0.213,0.1004,2.843
2000-06-19 15:00:00,0.209,0.0958,2.7127
2000-06-19 17:00:00,0.202,0.0881,2.4947
2000-06-19 20:00:00,0.202,0.0881,2.4947
2000-06-19 23:00:00,0.194,0.0798,2.2597
2000-06-20,0.194,0.0798,2.2597
2000-06-20 01:00:00,0.193,0.0788,2.2314
2000-06-20 04:00:00,0.192,0.0778,2.203
2000-06-20 07:00:00,0.192,0.0778,2.203
2000-06-20 09:00:00,0.189,0.0749,2.1209
2000-06-20 11:00:00,0.184,0.0701,1.985
2000-06-20 15:00:00,0.176,0.0629,1.7811
2000-06-20 18:00:00,0.172,0.0595,1.6848
2000-06-20 22:00:00,0.168,0.0561,1.5886
2000-06-21,0.168,0.1122,3.1772
2000-06-21 03:00:00,0.168,0.0561,1.5886
2000-06-21 06:00:00,0.168,0.0561,1.5886
2000-06-21 09:00:00,0.166,0.0545,1.5433
2000-06-21 12:00:00,0.163,0.0521,1.4753
2000-06-21 15:00:00,0.162,0.0513,1.4527
2000-06-21 17:00:00,0.162,0.0513,1.4527
2000-06-21 19:00:00,0.162,0.0513,1.4527
2000-06-21 20:00:00,0.165,0.0537,1.5206
2000-06-21 21:00:00,0.172,0.1189,3.3669
2000-06-21 23:00:00,0.174,0.0612,1.733
2000-06-22,0.1755,0.1249,3.5367
2000-06-22 01:00:00,0.178,0.0647,1.8321
2000-06-22 03:00:00,0.179,0.0656,1.8576
2000-06-22 05:00:00,0.181,0.0674,1.9086
2000-06-22 06:00:00,0.181,0.0674,1.9086
2000-06-22 07:00:00,0.181,0.0674,1.9086
2000-06-22 09:00:00,0.182,0.0683,1.934
2000-06-22 10:00:00,0.182,0.0683,1.934
2000-06-22 12:00:00,0.178,0.0647,1.8321
2000-06-22 14:00:00,0.173,0.181,5.1253
2000-06-22 15:00:00,0.177,0.0638,1.8066
2000-06-22 17:00:00,0.176,0.0629,1.7811
2000-06-22 19:00:00,0.174,0.0612,1.733
2000-06-22 20:00:00,0.174,0.0612,1.733
2000-06-22 23:00:00,0.174,0.0612,1.733
2000-06-23,0.174,0.0612,1.733
2000-06-23 01:00:00,0.175,0.062,1.7556
2000-06-23 04:00:00,0.174,0.0612,1.733
2000-06-23 06:00:00,0.174,0.0612,1.733
2000-06-23 09:00:00,0.174,0.0612,1.733
2000-06-23 11:00:00,0.172,0.0595,1.6848
2000-06-23 13:00:00,0.166,0.0545,1.5433
2000-06-23 16:00:00,0.156,0.0468,1.3252
2000-06-23 18:00:00,0.153,0.0446,1.2629
2000-06-23 21:00:00,0.15,0.0425,1.2035
2000-06-24,0.15,0.085,2.407
2000-06-24 02:00:00,0.15,0.0425,1.2035
2000-06-24 04:00:00,0.149,0.0418,1.1836
2000-06-24 07:00:00,0.15,0.0425,1.2035
2000-06-24 09:00:00,0.148,0.0412,1.1667
2000-06-24 11:00:00,0.142,0.0372,1.0534
2000-06-24 15:00:00,0.134,0.0323,0.9146
2000-06-24 18:00:00,0.13,0.03,0.8495
2000-06-24 21:00:00,0.13,0.03,0.8495
2000-06-25,0.13,0.06,1.699
2000-06-25 03:00:00,0.13,0.03,0.8495
2000-06-25 06:00:00,0.131,0.0305,0.8637
2000-06-25 10:00:00,0.131,0.0305,0.8637
2000-06-25 13:00:00,0.132,0.0311,0.8807
2000-06-25 16:00:00,0.1886,0.3895,11.0294
2000-06-25 17:00:00,0.217,0.105,2.9733
2000-06-25 18:00:00,0.206,0.0925,2.6193
2000-06-25 19:00:00,0.199,0.085,2.4069
2000-06-25 20:00:00,0.198,0.0839,2.3758
2000-06-26,0.198,0.2517,7.1274
2000-06-26 01:00:00,0.2035,0.1795,5.0829
2000-06-26 03:00:00,0.206,0.0925,2.6193
2000-06-26 04:00:00,0.205,0.0914,2.5882
2000-06-26 06:00:00,0.2,0.086,2.4352
2000-06-26 08:00:00,0.195,0.0809,2.2908
2000-06-26 09:00:00,0.192,0.0778,2.203
2000-06-26 10:00:00,0.186,0.1441,4.0804
2000-06-26 11:00:00,0.183,0.0692,1.9595
2000-06-26 12:00:00,0.182,0.0683,1.934
2000-06-26 13:00:00,0.178,0.0647,1.8321
2000-06-26 15:00:00,0.171,0.0586,1.6594
2000-06-26 17:00:00,0.165,0.0537,1.5206
2000-06-26 19:00:00,0.162,0.0513,1.4527
2000-06-26 21:00:00,0.161,0.0506,1.4328
2000-06-27,0.161,0.0506,1.4328
2000-06-27 01:00:00,0.16,0.0498,1.4102
2000-06-27 04:00:00,0.16,0.0498,1.4102
2000-06-27 06:00:00,0.16,0.0498,1.4102
2000-06-27 10:00:00,0.159,0.049,1.3875
2000-06-27 11:00:00,0.157,0.0476,1.3479
2000-06-27 13:00:00,0.154,0.0454,1.2856
2000-06-27 15:00:00,0.147,0.0405,1.1468
2000-06-27 18:00:00,0.142,0.0372,1.0534
2000-06-27 20:00:00,0.139,0.0353,0.9996
2000-06-27 23:00:00,0.138,0.0347,0.9826
2000-06-28,0.1375,0.0688,1.9482
2000-06-28 02:00:00,0.137,0.0341,0.9656
2000-06-28 04:00:00,0.137,0.0341,0.9656
2000-06-28 07:00:00,0.137,0.0341,0.9656
2000-06-28 09:00:00,0.136,0.067,1.8972
2000-06-28 10:00:00,0.134,0.0323,0.9146
2000-06-28 11:00:00,0.132,0.0311,0.8807
2000-06-28 13:00:00,0.126,0.0277,0.7844
2000-06-28 14:00:00,0.124,0.0267,0.7561
2000-06-28 16:00:00,0.124,0.0267,0.7561
2000-06-28 19:00:00,0.118,0.0236,0.6683
2000-06-28 22:00:00,0.117,0.0231,0.6541
2000-06-29,0.1175,0.0467,1.3224
2000-06-29 04:00:00,0.117,0.0231,0.6541
2000-06-29 08:00:00,0.117,0.0231,0.6541
2000-06-29 11:00:00,0.117,0.0231,0.6541
2000-06-29 13:00:00,0.112,0.0208,0.589
2000-06-29 16:00:00,0.109,0.0195,0.5522
2000-06-29 19:00:00,0.11,0.0598,1.6933
2000-06-29 20:00:00,0.129,0.0901,2.5513
2000-06-29 21:00:00,0.18825,0.3017,8.5432
2000-06-29 22:00:00,0.218,0.1062,3.0072
2000-06-29 23:00:00,0.217,0.2101,5.9493
2000-06-30,0.219,0.2149,6.0853
2000-06-30 01:00:00,0.232,0.2474,7.0056
2000-06-30 02:00:00,0.272666666666667,0.5521,15.6337
2000-06-30 03:00:00,0.2845,0.4079,11.5505
2000-06-30 04:00:00,0.286,0.2066,5.8503
2000-06-30 05:00:00,0.284,0.203,5.7483
2000-06-30 06:00:00,0.279,0.1944,5.5048
2000-06-30 08:00:00,0.269,0.1778,5.0347
2000-06-30 10:00:00,0.257,0.159,4.5024
2000-06-30 12:00:00,0.241,0.1358,3.8454
2000-06-30 13:00:00,0.238,0.1317,3.7293
2000-06-30 14:00:00,0.236,0.129,3.6529
2000-06-30 15:00:00,0.229,0.1199,3.3952
2000-06-30 17:00:00,0.22,0.1086,3.0752
2000-06-30 21:00:00,0.21,0.0969,2.7439
2000-07-01,0.204,0.1806,5.114
2000-07-01 02:00:00,0.2,0.086,2.4352
2000-07-01 04:00:00,0.197,0.0829,2.3475
2000-07-01 06:00:00,0.194,0.0798,2.2597
2000-07-01 10:00:00,0.185,0.0711,2.0133
2000-07-01 11:00:00,0.181,0.0674,1.9086
2000-07-01 13:00:00,0.171,0.0586,1.6594
2000-07-01 15:00:00,0.163,0.0521,1.4753
2000-07-01 17:00:00,0.156,0.0468,1.3252
2000-07-01 20:00:00,0.15,0.0425,1.2035
2000-07-01 22:00:00,0.146,0.0398,1.127
2000-07-02,0.1455,0.0789,2.2342
2000-07-02 02:00:00,0.145,0.0391,1.1072
2000-07-02 04:00:00,0.145,0.0391,1.1072
2000-07-02 06:00:00,0.144,0.0385,1.0902
2000-07-02 08:00:00,0.1425,0.075,2.1238
2000-07-02 09:00:00,0.137,0.0682,1.9312
2000-07-02 10:00:00,0.136,0.0335,0.9486
2000-07-02 11:00:00,0.1345,0.0652,1.8462
2000-07-02 12:00:00,0.132,0.0311,0.8807
2000-07-02 13:00:00,0.129,0.0294,0.8325
2000-07-02 14:00:00,0.126,0.0277,0.7844
2000-07-02 15:00:00,0.121,0.0251,0.7108
2000-07-02 17:00:00,0.12,0.0246,0.6966
2000-07-02 19:00:00,0.119,0.0241,0.6824
2000-07-02 20:00:00,0.119,0.0241,0.6824
2000-07-02 21:00:00,0.112,0.0208,0.589
2000-07-02 22:00:00,0.11,0.0199,0.5635
2000-07-03,0.112,0.0416,1.178
2000-07-03 03:00:00,0.113,0.0213,0.6031
2000-07-03 07:00:00,0.113,0.0213,0.6031
2000-07-03 09:00:00,0.115,0.0222,0.6286
2000-07-03 10:00:00,0.114,0.0217,0.6145
2000-07-03 12:00:00,0.112,0.0208,0.589
2000-07-03 15:00:00,0.114,0.0434,1.2289
2000-07-03 16:00:00,0.118,0.0236,0.6683
2000-07-03 17:00:00,0.123,0.0262,0.7419
2000-07-03 18:00:00,0.128,0.0577,1.6339
2000-07-03 19:00:00,0.132,0.0311,0.8807
2000-07-04,0.133,0.0317,0.8976
2000-07-04 06:00:00,0.131,0.0305,0.8637
2000-07-04 11:00:00,0.132,0.0311,0.8807
2000-07-04 15:00:00,0.126,0.0277,0.7844
2000-07-04 19:00:00,0.121,0.0502,1.4215
2000-07-05,0.121,0.0251,0.7108
2000-07-05 05:00:00,0.118,0.0236,0.6683
2000-07-05 11:00:00,0.119,0.0241,0.6824
2000-07-05 15:00:00,0.11,0.0199,0.5635
2000-07-05 18:00:00,0.103,0.0169,0.4786
2000-07-06,0.101,0.0161,0.4559
2000-07-06 06:00:00,0.097,0.0146,0.4134
2000-07-06 12:00:00,0.098,0.015,0.4248
2000-07-06 15:00:00,0.098,0.015,0.4248
2000-07-06 18:00:00,0.094,0.0135,0.3823
2000-07-07,0.093,0.0132,0.3738
2000-07-07 05:00:00,0.091,0.0125,0.354
2000-07-07 12:00:00,0.091,0.0125,0.354
2000-07-07 16:00:00,0.089,0.0118,0.3341
2000-07-07 21:00:00,0.088,0.0115,0.3256
2000-07-08,0.088,0.0115,0.3256
2000-07-08 06:00:00,0.086,0.0109,0.3087
2000-07-08 12:00:00,0.087,0.0112,0.3171
2000-07-08 18:00:00,0.084,0.0103,0.2917
2000-07-09,0.082,0.0097,0.2747
2000-07-09 06:00:00,0.08,0.0091,0.2577
2000-07-09 12:00:00,0.081,0.0094,0.2662
2000-07-09 16:00:00,0.081,0.0094,0.2662
2000-07-09 18:00:00,0.097,0.0146,0.4134
2000-07-09 19:00:00,0.114,0.0217,0.6145
2000-07-09 20:00:00,0.115,0.0222,0.6286
2000-07-09 21:00:00,0.125,0.0272,0.7702
2000-07-09 22:00:00,0.128,0.0288,0.8155
2000-07-10,0.128,0.0288,0.8155
2000-07-10 03:00:00,0.127,0.0283,0.8014
2000-07-10 04:00:00,0.141,0.0365,1.0336
2000-07-10 05:00:00,0.189,0.1507,4.2673
2000-07-10 06:00:00,0.199,0.085,2.4069
2000-07-10 07:00:00,0.187,0.073,2.0671
2000-07-10 10:00:00,0.188,0.0739,2.0926
2000-07-10 12:00:00,0.175,0.062,1.7556
2000-07-10 15:00:00,0.158,0.0483,1.3677
2000-07-10 17:00:00,0.145,0.0391,1.1072
2000-07-10 18:00:00,0.149,0.0837,2.3701
2000-07-10 20:00:00,0.154,0.0454,1.2856
2000-07-11,0.148,0.0412,1.1667
2000-07-11 04:00:00,0.139,0.0353,0.9996
2000-07-11 07:00:00,0.137,0.0341,0.9656
2000-07-11 11:00:00,0.128,0.0288,0.8155
2000-07-11 14:00:00,0.12,0.0246,0.6966
2000-07-11 18:00:00,0.11,0.0199,0.5635
2000-07-12,0.105,0.0178,0.504
2000-07-12 06:00:00,0.101,0.0161,0.4559
2000-07-12 11:00:00,0.101,0.0161,0.4559
2000-07-12 15:00:00,0.09,0.0122,0.3455
2000-07-12 18:00:00,0.087,0.0112,0.3171
2000-07-13,0.086,0.0109,0.3087
2000-07-13 06:00:00,0.084,0.0103,0.2917
2000-07-13 12:00:00,0.082,0.0097,0.2747
2000-07-13 18:00:00,0.075,0.0078,0.2209
2000-07-14,0.076,0.008,0.2265
2000-07-14 06:00:00,0.076,0.008,0.2265
2000-07-14 07:00:00,0.078,0.0086,0.2435
2000-07-14 12:00:00,0.076,0.008,0.2265
2000-07-14 18:00:00,0.073,0.0073,0.2067
2000-07-15,0.073,0.0073,0.2067
2000-07-15 05:00:00,0.073,0.0073,0.2067
2000-07-15 06:00:00,0.079,0.0088,0.2492
2000-07-15 10:00:00,0.079,0.0088,0.2492
2000-07-15 11:00:00,0.086,0.0109,0.3087
2000-07-15 12:00:00,0.088,0.023,0.6512
2000-07-15 15:00:00,0.083,0.01,0.2832
2000-07-15 18:00:00,0.081,0.0094,0.2662
2000-07-16,0.081,0.0094,0.2662
2000-07-16 02:00:00,0.079,0.0088,0.2492
2000-07-16 03:00:00,0.1145,0.0467,1.3224
2000-07-16 04:00:00,0.187,0.073,2.0671
2000-07-16 05:00:00,0.220666666666667,0.3283,9.2964
2000-07-16 06:00:00,0.2125,0.1996,5.652
2000-07-16 07:00:00,0.2385,0.2663,7.5408
2000-07-16 08:00:00,0.273,0.3687,10.4404
2000-07-16 10:00:00,0.32225,1.1266,31.9016
2000-07-16 12:00:00,0.393,0.8998,25.4794
2000-07-16 13:00:00,0.3975,0.9253,26.2015
2000-07-16 14:00:00,0.4125,1.013,28.6849
2000-07-16 16:00:00,0.415,0.514,14.5548
2000-07-16 18:00:00,0.41,0.499,14.1301
2000-07-16 21:00:00,0.397,0.4611,13.0569
2000-07-17,0.379,0.4116,11.6552
2000-07-17 02:00:00,0.356,0.3531,9.9987
2000-07-17 05:00:00,0.335,0.3043,8.6168
2000-07-17 09:00:00,0.318,0.2678,7.5832
2000-07-17 12:00:00,0.2985,0.4588,12.9918
2000-07-17 16:00:00,0.282,0.1996,5.652
2000-07-17 20:00:00,0.271,0.181,5.1253
2000-07-18,0.259,0.162,4.5873
2000-07-18 06:00:00,0.243,0.1386,3.9247
2000-07-18 13:00:00,0.2355,0.5138,14.5493
2000-07-18 14:00:00,0.245666666666667,0.4271,12.0942
2000-07-18 15:00:00,0.2515,0.3016,8.5403
2000-07-18 18:00:00,0.255,0.156,4.4174
2000-07-18 20:00:00,0.26,0.1636,4.6326
2000-07-19,0.261,0.1651,4.6751
2000-07-19 01:00:00,0.258,0.1605,4.5448
2000-07-19 06:00:00,0.251,0.15,4.2475
2000-07-19 12:00:00,0.232,0.1237,3.5028
2000-07-19 17:00:00,0.208,0.0947,2.6816
2000-07-20,0.187,0.073,2.0671
2000-07-20 04:00:00,0.18,0.0665,1.8831
2000-07-20 09:00:00,0.174,0.0612,1.733
2000-07-20 15:00:00,0.155,0.0461,1.3054
2000-07-20 20:00:00,0.139,0.0353,0.9996
2000-07-21,0.135,0.0329,0.9316
2000-07-21 02:00:00,0.131,0.0305,0.8637
2000-07-21 04:00:00,0.125,0.0272,0.7702
2000-07-21 09:00:00,0.124,0.0267,0.7561
2000-07-21 14:00:00,0.115,0.0222,0.6286
2000-07-21 19:00:00,0.116,0.0227,0.6428
2000-07-22,0.116,0.0227,0.6428
2000-07-22 06:00:00,0.116,0.0227,0.6428
2000-07-22 13:00:00,0.116,0.0227,0.6428
2000-07-22 17:00:00,0.109,0.0195,0.5522
2000-07-22 22:00:00,0.103,0.0169,0.4786
2000-07-23,0.103,0.0169,0.4786
2000-07-23 06:00:00,0.104,0.0173,0.4899
2000-07-23 11:00:00,0.102,0.0165,0.4672
2000-07-23 17:00:00,0.099,0.0154,0.4361
2000-07-24,0.098,0.015,0.4248
2000-07-24 06:00:00,0.096,0.0143,0.4049
2000-07-24 12:00:00,0.094,0.0135,0.3823
2000-07-24 18:00:00,0.09,0.0122,0.3455
2000-07-25,0.089,0.0118,0.3341
2000-07-25 06:00:00,0.088,0.0115,0.3256
2000-07-25 12:00:00,0.088,0.0115,0.3256
2000-07-25 18:00:00,0.088,0.0115,0.3256
2000-07-26,0.083,0.01,0.2832
2000-07-26 06:00:00,0.081,0.0094,0.2662
2000-07-26 12:00:00,0.082,0.0097,0.2747
2000-07-26 18:00:00,0.082,0.0097,0.2747
2000-07-27,0.081,0.0094,0.2662
2000-07-27 03:00:00,0.08,0.0091,0.2577
2000-07-27 04:00:00,0.099,0.0154,0.4361
2000-07-27 05:00:00,0.114,0.0217,0.6145
2000-07-27 06:00:00,0.118,0.0236,0.6683
2000-07-27 09:00:00,0.117,0.0231,0.6541
2000-07-27 12:00:00,0.114,0.0217,0.6145
2000-07-27 18:00:00,0.111,0.0203,0.5748
2000-07-28,0.109,0.0195,0.5522
2000-07-28 06:00:00,0.105,0.0178,0.504
2000-07-28 12:00:00,0.105,0.0178,0.504
2000-07-28 15:00:00,0.1205,0.101,2.8599
2000-07-28 16:00:00,0.19,0.3109,8.8037
2000-07-28 17:00:00,0.224333333333333,0.3424,9.6957
2000-07-28 18:00:00,0.222,0.1111,3.146
2000-07-28 19:00:00,0.205,0.0914,2.5882
2000-07-28 21:00:00,0.185,0.0711,2.0133
2000-07-28 22:00:00,0.177,0.0638,1.8066
2000-07-29,0.173,0.0603,1.7075
2000-07-29 03:00:00,0.159,0.049,1.3875
2000-07-29 07:00:00,0.15,0.0425,1.2035
2000-07-29 12:00:00,0.139,0.0353,0.9996
2000-07-29 13:00:00,0.192333333333333,0.2387,6.7592
2000-07-29 14:00:00,0.241,0.2731,7.7333
2000-07-29 15:00:00,0.262,0.1667,4.7204
2000-07-29 16:00:00,0.268,0.3527,9.9873
2000-07-29 17:00:00,0.315,0.5255,14.8805
2000-07-29 18:00:00,0.364333333333333,1.125,31.8563
2000-07-29 19:00:00,0.425,1.0922,30.9276
2000-07-29 20:00:00,0.467,1.3733,38.8875
2000-07-29 21:00:00,0.49,1.5447,43.7409
2000-07-29 22:00:00,0.5,0.8113,22.9734
2000-07-29 23:00:00,0.501,0.8153,23.0867
2000-07-30,0.501,0.8153,23.0867
2000-07-30 01:00:00,0.496,0.7955,22.526
2000-07-30 03:00:00,0.479,0.7304,20.6826
2000-07-30 05:00:00,0.452,0.6336,17.9415
2000-07-30 09:00:00,0.403,0.4784,13.5468
2000-07-30 13:00:00,0.36,0.3629,10.2762
2000-07-30 17:00:00,0.324,0.2804,7.94
2000-07-30 21:00:00,0.301,0.2341,6.629
2000-07-31,0.291,0.2155,6.1023
2000-07-31 01:00:00,0.285,0.2048,5.7993
2000-07-31 03:00:00,0.279,0.1944,5.5048
2000-07-31 04:00:00,0.275,0.1876,5.3122
2000-07-31 07:00:00,0.276,0.1893,5.3604
2000-07-31 08:00:00,0.277,0.191,5.4085
2000-07-31 10:00:00,0.281,0.1978,5.6011
2000-07-31 16:00:00,0.29,0.2137,6.0513
2000-08-01,0.299,0.2303,6.5214
2000-08-01 02:00:00,0.298,0.2284,6.4676
2000-08-01 05:00:00,0.298,0.2284,6.4676
2000-08-01 12:00:00,0.287,0.2083,5.8984
2000-08-01 19:00:00,0.278,0.1927,5.4566
2000-08-02,0.274,0.186,5.2669
2000-08-02 05:00:00,0.27,0.1794,5.08
2000-08-02 12:00:00,0.277,0.191,5.4085
2000-08-02 18:00:00,0.277,0.191,5.4085
2000-08-03,0.276,0.1893,5.3604
2000-08-03 06:00:00,0.27,0.1794,5.08
2000-08-03 12:00:00,0.259,0.162,4.5873
2000-08-03 18:00:00,0.237,0.1304,3.6925
2000-08-04,0.223,0.1123,3.18
2000-08-04 06:00:00,0.213,0.1004,2.843
2000-08-04 12:00:00,0.198,0.0839,2.3758
2000-08-04 18:00:00,0.171,0.0586,1.6594
2000-08-05,0.156,0.0468,1.3252
2000-08-05 02:00:00,0.148,0.0412,1.1667
2000-08-05 09:00:00,0.143,0.0378,1.0704
2000-08-05 14:00:00,0.134,0.0323,0.9146
2000-08-05 20:00:00,0.125,0.0272,0.7702
2000-08-06,0.123,0.0262,0.7419
2000-08-06 06:00:00,0.116,0.0227,0.6428
2000-08-06 12:00:00,0.111,0.0203,0.5748
2000-08-06 19:00:00,0.099,0.0154,0.4361
2000-08-06 20:00:00,0.1,0.0158,0.4474
2000-08-06 22:00:00,0.177666666666667,0.1954,5.5332
2000-08-06 23:00:00,0.209,0.0958,2.7127
2000-08-07,0.214,0.2031,5.7511
